Player ID,Player Number,First Name,Last Name,DOB,Round,For,Against,Debut Date
BHFO14Aug191810May1941,4904,Bill,Houston,14-Aug-1918,R3,FO,SY,10-May-1941
DJGE10Mar192210May1941,4905,Doug,Jerram,10-Mar-1922,R3,GE,ME,10-May-1941
KMGE20Jun192110May1941,4906,Keith,Miller,20-Jun-1921,R3,GE,ME,10-May-1941
KPHW16Feb192210May1941,4907,Kevin,Pirrie,16-Feb-1922,R3,HW,CA,10-May-1941
JRNM20Dec191210May1941,4908,Jim,Reid,20-Dec-1912,R3,NM,RI,10-May-1941
GAME06Oct191917May1941,4909,George,Archibald,06-Oct-1919,R4,ME,SK,17-May-1941
HANM21Sep191617May1941,4910,Harold,Arthur,21-Sep-1916,R4,NM,CA,17-May-1941
ABSY04Aug192117May1941,4911,Archie,Baxter,04-Aug-1921,R4,SY,FI,17-May-1941
JBHW20Jun192017May1941,4912,Jack,Brain,20-Jun-1920,R4,HW,GE,17-May-1941
VBCA05Feb192217May1941,4913,Vin,Brown,05-Feb-1922,R4,CA,NM,17-May-1941
FCHW25Feb192117May1941,4914,Frank,Cutter,25-Feb-1921,R4,HW,GE,17-May-1941
BLSY12Dec192117May1941,4915,Bert,Lucas,12-Dec-1921,R4,SY,FI,17-May-1941
KPGE29Nov191917May1941,4916,Keith,Palmer,29-Nov-1919,R4,GE,HW,17-May-1941
WSFO29Sep191817May1941,4917,Wally,Shearer,29-Sep-1918,R4,FO,CW,17-May-1941
JSRI02Apr191917May1941,4918,Jack,Sullivan,02-Apr-1919,R4,RI,ES,17-May-1941
STSK10Jul191617May1941,4919,Stan,Tormey,10-Jul-1916,R4,SK,ME,17-May-1941
MWME29Jul192217May1941,4920,Mac,Wilson,29-Jul-1922,R4,ME,SK,17-May-1941
ICFI07May191531May1941,4921,Ivor,Clay,07-May-1915,R5,FI,RI,31-May-1941
HDCA15Jul191931May1941,4922,Harcourt,Dowsley,15-Jul-1919,R5,CA,SK,31-May-1941
KDHW22Oct191531May1941,4923,Ken,Dyer,22-Oct-1915,R5,HW,ES,31-May-1941
FKFO08Sep192131May1941,4924,Frank,Kelly,08-Sep-1921,R5,FO,NM,31-May-1941
PMFO07Oct191731May1941,4925,Percy,Malbon,07-Oct-1917,R5,FO,NM,31-May-1941
BMSK01Feb191431May1941,4926,Bob,McLean,01-Feb-1914,R5,SK,CA,31-May-1941
RWME22May192031May1941,4927,Ron,White,22-May-1920,R5,ME,CW,31-May-1941
ABSY13Sep192007Jun1941,4928,Alan,Broadley,13-Sep-1920,R6,SY,ES,07-Jun-1941
KBRI08Apr191707Jun1941,4929,Keith,Brooks,08-Apr-1917,R6,RI,HW,07-Jun-1941
PBCW04Sep192007Jun1941,4930,Phil,Busbridge,04-Sep-1920,R6,CW,CA,07-Jun-1941
NCCW14May191907Jun1941,4931,Norm,Crewther,14-May-1919,R6,CW,CA,07-Jun-1941
LFNM20Aug192407Jun1941,4932,Les,Foote,20-Aug-1924,R6,NM,SK,07-Jun-1941
RGGE05Jun191907Jun1941,4933,Ron,Grove,05-Jun-1919,R6,GE,FI,07-Jun-1941
BHHW11Mar191907Jun1941,4934,Bob,Herbert,11-Mar-1919,R6,HW,RI,07-Jun-1941
RHNM14Nov191907Jun1941,4935,Ron,Howell,14-Nov-1919,R6,NM,SK,07-Jun-1941
DMSK13Jun191407Jun1941,4936,Don,McGrath,13-Jun-1914,R6,SK,NM,07-Jun-1941
JMSY18Jun191907Jun1941,4937,Jack,Mulligan,18-Jun-1919,R6,SY,ES,07-Jun-1941
MNGE12Oct191707Jun1941,4938,Max,Nicolson,12-Oct-1917,R6,GE,FI,07-Jun-1941
BRRI12Oct192007Jun1941,4939,Brian,Randall,12-Oct-1920,R6,RI,HW,07-Jun-1941
LRCW15Mar192307Jun1941,4940,Lou,Richards,15-Mar-1923,R6,CW,CA,07-Jun-1941
DMSY02Aug191314Jun1941,4941,Des,Martin,02-Aug-1913,R7,SY,HW,14-Jun-1941
WSGE26Oct192114Jun1941,4942,Wally,Southern,26-Oct-1921,R7,GE,RI,14-Jun-1941
GLME20Feb191616Jun1941,4943,George,Lenne,20-Feb-1916,R7,ME,CA,16-Jun-1941
BBGE05Sep191521Jun1941,4944,Bill,Bartlett,05-Sep-1915,R8,GE,FO,21-Jun-1941
LCNM21Sep191421Jun1941,4945,Les,Crosbie,21-Sep-1914,R8,NM,SY,21-Jun-1941
EHFI16Jun192221Jun1941,4946,Eddie,Hart,16-Jun-1922,R8,FI,CA,21-Jun-1941
EHFO11Jan191821Jun1941,4947,Eric,Huppatz,11-Jan-1918,R8,FO,GE,21-Jun-1941
HCCW08Apr192228Jun1941,4948,Hugh,Coventry,08-Apr-1922,R9,CW,SK,28-Jun-1941
CCFI11Oct192228Jun1941,4949,Colin,Cox,11-Oct-1922,R9,FI,HW,28-Jun-1941
DKGE23May192128Jun1941,4950,Dan,Kearney,23-May-1921,R9,GE,ES,28-Jun-1941
GBNM03Apr191905Jul1941,4951,George,Brock,03-Apr-1919,R10,NM,HW,05-Jul-1941
TCME31Jan191905Jul1941,4952,Ted,Cordner,31-Jan-1919,R10,ME,ES,05-Jul-1941
SHME30Jul192005Jul1941,4953,Stan,Heal,30-Jul-1920,R10,ME,ES,05-Jul-1941
ALSY27Apr191705Jul1941,4954,Alan,Linden,27-Apr-1917,R10,SY,CW,05-Jul-1941
LMRI23Jun192005Jul1941,4955,Leo,Maguire,23-Jun-1920,R10,RI,FO,05-Jul-1941
DMES15Oct191805Jul1941,4956,Dick,Molloy,15-Oct-1918,R10,ES,ME,05-Jul-1941
SYSY03Mar191805Jul1941,4957,Syd,Young,03-Mar-1918,R10,SY,CW,05-Jul-1941
JBCW06Oct191812Jul1941,4958,Jack,Burns,06-Oct-1918,R11,CW,GE,12-Jul-1941
JDFO28May192012Jul1941,4959,Joe,De Medici,28-May-1920,R11,FO,ES,12-Jul-1941
FJHW22Apr191812Jul1941,4960,Fred,Jones,22-Apr-1918,R11,HW,SK,12-Jul-1941
JMFO22Dec191912Jul1941,4961,Jack,Malone,22-Dec-1919,R11,FO,ES,12-Jul-1941
AOSK29Sep191312Jul1941,4962,Alby,Oatway,29-Sep-1913,R11,SK,HW,12-Jul-1941
GSSY28Jun191312Jul1941,4963,Gordon,Sawley,28-Jun-1913,R11,SY,CA,12-Jul-1941
CSCW23May192312Jul1941,4964,Clarrie,Swenson,23-May-1923,R11,CW,GE,12-Jul-1941
PDCW06Sep191819Jul1941,4965,Pat,Dalton,06-Sep-1918,R12,CW,RI,19-Jul-1941
LGSK04Oct192119Jul1941,4966,Les,Gray,04-Oct-1921,R12,SK,SY,19-Jul-1941
HLCW08Jul191819Jul1941,4967,Harry,Lambert,08-Jul-1918,R12,CW,RI,19-Jul-1941
BGNM23Dec191626Jul1941,4968,Bill,Gerrand,23-Dec-1916,R13,NM,ES,26-Jul-1941
PNRI21Aug192126Jul1941,4969,Phil,Nagle,21-Aug-1921,R13,RI,CA,26-Jul-1941
FDCA14Aug192102Aug1941,4970,Fred,Davies,14-Aug-1921,R14,CA,HW,02-Aug-1941
SJNM14May191702Aug1941,4971,Syd,Jackson,14-May-1917,R14,NM,RI,02-Aug-1941
BJFI20Dec192102Aug1941,4972,Bill,Jones,20-Dec-1921,R14,FI,CW,02-Aug-1941
LMFO08Nov192402Aug1941,4973,Len,McCankie,08-Nov-1924,R14,FO,SY,02-Aug-1941
BRFI21May191402Aug1941,4974,Bob,Robinson,21-May-1914,R14,FI,CW,02-Aug-1941
THSY21May192109Aug1941,4975,Tom,Hall,21-May-1921,R15,SY,FI,09-Aug-1941
WLME10Apr192309Aug1941,4976,Warren,Lewis,10-Apr-1923,R15,ME,SK,09-Aug-1941
GTRI24Aug192109Aug1941,4977,Gerald,Tanner,24-Aug-1921,R15,RI,ES,09-Aug-1941
JBGE02Oct192116Aug1941,4978,Joe,Bailey,02-Oct-1921,R16,GE,SY,16-Aug-1941
JBFO09Jan192116Aug1941,4979,Jack,Borlase,09-Jan-1921,R16,FO,NM,16-Aug-1941
JMNM22Oct191416Aug1941,4980,Jack,Mathews,22-Oct-1914,R16,NM,FO,16-Aug-1941
AMES25Nov191516Aug1941,4981,Andy,McPartland,25-Nov-1915,R16,ES,HW,16-Aug-1941
APSY24May191516Aug1941,4982,Allan,Pearsall,24-May-1915,R16,SY,GE,16-Aug-1941
ESSY02Mar191816Aug1941,4983,Eric,Sweet,02-Mar-1918,R16,SY,GE,16-Aug-1941
RTES13Jul191516Aug1941,4984,Richie,Thomas,13-Jul-1915,R16,ES,HW,16-Aug-1941
BDSY02Dec192223Aug1941,4985,Billy,Deans,02-Dec-1922,R17,SY,ES,23-Aug-1941
DESY30Mar191923Aug1941,4986,Dave,Engellenner,30-Mar-1919,R17,SY,ES,23-Aug-1941
IPSY11Apr192123Aug1941,4987,Ian,Palmer,11-Apr-1921,R17,SY,ES,23-Aug-1941
JKES12Feb192230Aug1941,4988,Jack,Keddie,12-Feb-1922,R18,ES,FI,30-Aug-1941
FPHW20Sep192030Aug1941,4989,Frank,Parker,20-Sep-1920,R18,HW,SY,30-Aug-1941
APHW15Jan192130Aug1941,4990,Albert,Prior,15-Jan-1921,R18,HW,SY,30-Aug-1941
ASNM22Feb191530Aug1941,4991,Alec,Stewart,22-Feb-1915,R18,NM,CW,30-Aug-1941
DCME21Jan192213Sep1941,4992,Don,Cordner,21-Jan-1922,SF,ME,CA,13-Sep-1941
SSES17Apr192120Sep1941,4993,Sid,Silk,17-Apr-1921,PF,ES,CA,20-Sep-1941
NAHW31May191609May1942,4994,Norm,Alvin,31-May-1916,R1,HW,NM,09-May-1942
JACW06Oct192009May1942,4995,Jack,Arnott,06-Oct-1920,R1,CW,SY,09-May-1942
CAHW30Nov191809May1942,4996,Cec,Austen,30-Nov-1918,R1,HW,NM,09-May-1942
BBFI07Aug191709May1942,4997,Bruce,Bridges,07-Aug-1917,R1,FI,SK,09-May-1942
BBSK31Jul192009May1942,4998,Bill,Butler,31-Jul-1920,R1,SK,FI,09-May-1942
TCSY07Apr192109May1942,4999,Terry,Cashion,07-Apr-1921,R1,SY,CW,09-May-1942
VCSY04Jan191809May1942,5000,Vic,Castles,04-Jan-1918,R1,SY,CW,09-May-1942
ECSK03Jul191209May1942,5001,Eric,Comerford,03-Jul-1912,R1,SK,FI,09-May-1942
KCRI21Sep192009May1942,5002,Kevin,Crohan,21-Sep-1920,R1,RI,FO,09-May-1942
LDES16Oct191909May1942,5003,Laurie,Dearle,16-Oct-1919,R1,ES,ME,09-May-1942
FDME02Jun192109May1942,5004,Frank,Deayton,02-Jun-1921,R1,ME,ES,09-May-1942
HDRI08Dec191809May1942,5005,Harry,Dwan,08-Dec-1918,R1,RI,FO,09-May-1942
FGCW13Oct192209May1942,5006,Frank,Galbally,13-Oct-1922,R1,CW,SY,09-May-1942
LGFI12Mar192109May1942,5007,Leon,Gemmell,12-Mar-1921,R1,FI,SK,09-May-1942
RHHW16Jan192409May1942,5008,Ron,Harris,16-Jan-1924,R1,HW,NM,09-May-1942
DHME28Oct191909May1942,5009,Don,Hewson,28-Oct-1919,R1,ME,ES,09-May-1942
TLNM01Jul192109May1942,5010,Teddy,Long,01-Jul-1921,R1,NM,HW,09-May-1942
NMCW15Oct192009May1942,5011,Neil,McIntosh,15-Oct-1920,R1,CW,SY,09-May-1942
DOFI29Jan191109May1942,5012,Doug,Oliphant,29-Jan-1911,R1,FI,SK,09-May-1942
POSK21Jan191509May1942,5013,Phonse,Orger,21-Jan-1915,R1,SK,FI,09-May-1942
DPSK01Oct191209May1942,5014,Dudley,Probyn,01-Oct-1912,R1,SK,FI,09-May-1942
LRSK22Oct192109May1942,5015,Les,Rowell,22-Oct-1921,R1,SK,FI,09-May-1942
WRRI25Mar192309May1942,5016,Wally,Russell,25-Mar-1923,R1,RI,FO,09-May-1942
RSME16Sep192409May1942,5017,Ray,Shearer,16-Sep-1924,R1,ME,ES,09-May-1942
JTCW26Sep192109May1942,5018,Joe,Toleman,26-Sep-1921,R1,CW,SY,09-May-1942
KWCW30Jun192209May1942,5019,Kevin,Wade,30-Jun-1922,R1,CW,SY,09-May-1942
BWRI29Jul192209May1942,5020,Bob,Walliker,29-Jul-1922,R1,RI,FO,09-May-1942
TWCW04Jul192009May1942,5021,Tom,Wallis,04-Jul-1920,R1,CW,SY,09-May-1942
DWME21Aug191809May1942,5022,Darcy,Walsh,21-Aug-1918,R1,ME,ES,09-May-1942
EWSK04Jul191309May1942,5023,Eric,Ward,04-Jul-1913,R1,SK,FI,09-May-1942
GWFI16Mar192209May1942,5024,George,Watson,16-Mar-1922,R1,FI,SK,09-May-1942
JWHW25Apr192209May1942,5025,Jim,White,25-Apr-1922,R1,HW,NM,09-May-1942
BACA29Oct191316May1942,5026,Bob,Atkinson,29-Oct-1913,R2,CA,SY,16-May-1942
WACA09Apr192016May1942,5027,Wilf,Atkinson,09-Apr-1920,R2,CA,SY,16-May-1942
ABRI04Jun191916May1942,5028,Andy,Brannan,04-Jun-1919,R2,RI,ME,16-May-1942
JBSK23Nov191016May1942,5029,Jack,Brenchley,23-Nov-1910,R2,SK,HW,16-May-1942
NCFO17Oct191416May1942,5030,Norm,Chisholm,17-Oct-1914,R2,FO,ES,16-May-1942
EFRI22Sep191716May1942,5031,Eddie,Ford,22-Sep-1917,R2,RI,ME,16-May-1942
JHCA31Aug192416May1942,5032,Jack,Howell,31-Aug-1924,R2,CA,SY,16-May-1942
BHES28Apr192316May1942,5033,Bill,Hutchison,28-Apr-1923,R2,ES,FO,16-May-1942
BJHW12Jul192216May1942,5034,Barney,Jorgensen,12-Jul-1922,R2,HW,SK,16-May-1942
KRES29Oct192416May1942,5035,Keith,Rawle,29-Oct-1924,R2,ES,FO,16-May-1942
ASCA22Dec191716May1942,5036,Arthur,Sleith,22-Dec-1917,R2,CA,SY,16-May-1942
CSFO03Apr192416May1942,5037,Charlie,Sutton,03-Apr-1924,R2,FO,ES,16-May-1942
JWSK17Jun191316May1942,5038,Jack,Whitehead,17-Jun-1913,R2,SK,HW,16-May-1942
BAHW24May191423May1942,5039,Bob,Austen,24-May-1914,R3,HW,FO,23-May-1942
TBHW02May192023May1942,5040,Terry,Boyle,02-May-1920,R3,HW,FO,23-May-1942
TBME07Jan191823May1942,5041,Tom,Bush,07-Jan-1918,R3,ME,FI,23-May-1942
LCCA19Jun191623May1942,5042,Lance,Collins,19-Jun-1916,R3,CA,ES,23-May-1942
TFME21Nov192023May1942,5043,Tom,Ferguson,21-Nov-1920,R3,ME,FI,23-May-1942
FFCA22Oct191723May1942,5044,Fred,Fitzgibbon,22-Oct-1917,R3,CA,ES,23-May-1942
AFME06Feb191823May1942,5045,Arthur,Franklin,06-Feb-1918,R3,ME,FI,23-May-1942
KHCW27Dec192423May1942,5046,Ken,Herbert,27-Dec-1924,R3,CW,RI,23-May-1942
RHHW20Jun191923May1942,5047,Reg,Horkings,20-Jun-1919,R3,HW,FO,23-May-1942
LHCW30Sep192023May1942,5048,Len,Hustler,30-Sep-1920,R3,CW,RI,23-May-1942
BMME22Sep191823May1942,5049,Bryan,Martin,22-Sep-1918,R3,ME,FI,23-May-1942
DPME29May192223May1942,5050,Danny,Powell,29-May-1922,R3,ME,FI,23-May-1942
GTSK09Aug191423May1942,5051,George,Tanner,09-Aug-1914,R3,SK,SY,23-May-1942
MHSK09Feb192130May1942,5052,Marcel,Hilsz,09-Feb-1921,R4,SK,RI,30-May-1942
JLHW12Apr191130May1942,5053,Jim,Logan,12-Apr-1911,R4,HW,ME,30-May-1942
DNCW15Nov192530May1942,5054,Des,Negri,15-Nov-1925,R4,CW,ES,30-May-1942
MORI14Oct192430May1942,5055,Max,Oppy,14-Oct-1924,R4,RI,SK,30-May-1942
GSRI04Jul192030May1942,5056,Gordon,Styles,04-Jul-1920,R4,RI,SK,30-May-1942
FCFO07May192206Jun1942,5057,Frank,Cahill,07-May-1922,R5,FO,FI,06-Jun-1942
LCHW01Sep191806Jun1942,5058,Leo,Connors,01-Sep-1918,R5,HW,CW,06-Jun-1942
TCSY21Dec192106Jun1942,5059,Tom,Crane,21-Dec-1921,R5,SY,ME,06-Jun-1942
RHFI15Jun192006Jun1942,5060,Reg,Hammond,15-Jun-1920,R5,FI,FO,06-Jun-1942
IMNM10May192006Jun1942,5061,Ian,McTaggart,10-May-1920,R5,NM,ES,06-Jun-1942
RRSY29Apr191606Jun1942,5062,Ron,Reynolds,29-Apr-1916,R5,SY,ME,06-Jun-1942
JFNM10Mar191813Jun1942,5063,Joe,Foden,10-Mar-1918,R6,NM,CA,13-Jun-1942
NGSK15Jul191513Jun1942,5064,Norm,Gravell,15-Jul-1915,R6,SK,ME,13-Jun-1942
OGCA30Oct192013Jun1942,5065,Ollie,Grieve,30-Oct-1920,R6,CA,NM,13-Jun-1942
LHSK29Dec191813Jun1942,5066,Les,Handley,29-Dec-1918,R6,SK,ME,13-Jun-1942
GKME04Nov192113Jun1942,5067,Gordon,Kramer,04-Nov-1921,R6,ME,SK,13-Jun-1942
SLSK29Mar192113Jun1942,5068,Sam,Loxton,29-Mar-1921,R6,SK,ME,13-Jun-1942
LMSY26May192213Jun1942,5069,Lou,Mangan,26-May-1922,R6,SY,FI,13-Jun-1942
JMSK07Nov191913Jun1942,5070,Jim,Matthews,07-Nov-1919,R6,SK,ME,13-Jun-1942
SSRI10Jan191713Jun1942,5071,Sid,Searl,10-Jan-1917,R6,RI,ES,13-Jun-1942
KCRI23Apr192220Jun1942,5072,Kevin,Colls,23-Apr-1922,R7,RI,SY,20-Jun-1942
BDCA08Nov192220Jun1942,5073,Bert,Deacon,08-Nov-1922,R7,CA,FO,20-Jun-1942
MDCW02Aug191720Jun1942,5074,Mick,Donohue,02-Aug-1917,R7,CW,SK,20-Jun-1942
LHFI24Jan191620Jun1942,5075,Leo,Hicks,24-Jan-1916,R7,FI,HW,20-Jun-1942
AMNM22Aug192020Jun1942,5076,Allan,Montgomery,22-Aug-1920,R7,NM,ME,20-Jun-1942
TRHW07Jan192020Jun1942,5077,Tom,Rowe,07-Jan-1920,R7,HW,FI,20-Jun-1942
RSCW30Nov192220Jun1942,5078,Roy,Stabb,30-Nov-1922,R7,CW,SK,20-Jun-1942
BSME26May192520Jun1942,5079,Bob,Stone,26-May-1925,R7,ME,NM,20-Jun-1942
NWSK16Mar192420Jun1942,5080,Neville,Way,16-Mar-1924,R7,SK,CW,20-Jun-1942
FANM02May191627Jun1942,5081,Frank,Anderson,02-May-1916,R8,NM,FO,27-Jun-1942
BBCA08Mar191427Jun1942,5082,Bill,Brown,08-Mar-1914,R8,CA,SK,27-Jun-1942
PCSK22May191427Jun1942,5083,Pat,Cunningham,22-May-1914,R8,SK,CA,27-Jun-1942
NGHW06Jun191527Jun1942,5084,Norm,Goss,06-Jun-1915,R8,HW,ES,27-Jun-1942
TLES02Jun192327Jun1942,5085,Ted,Leehane,02-Jun-1923,R8,ES,HW,27-Jun-1942
JMME24Jun191627Jun1942,5086,Jim,McDonald,24-Jun-1916,R8,ME,CW,27-Jun-1942
BMRI24Apr192127Jun1942,5087,Bill,Morris,24-Apr-1921,R8,RI,FI,27-Jun-1942
RPES07Aug192327Jun1942,5088,Ray,Powell,07-Aug-1923,R8,ES,HW,27-Jun-1942
FSCW14Feb192027Jun1942,5089,Fred,Stabb,14-Feb-1920,R8,CW,ME,27-Jun-1942
HDHW18Oct191504Jul1942,5090,Harold,Daly,18-Oct-1915,R9,HW,CA,04-Jul-1942
BGSY14Sep191604Jul1942,5091,Bill,Golding,14-Sep-1916,R9,SY,FO,04-Jul-1942
JHRI31Aug191904Jul1942,5092,Joe,Hinson,31-Aug-1919,R9,RI,NM,04-Jul-1942
BMFI15May191804Jul1942,5093,Bernie,McVeigh,15-May-1918,R9,FI,CW,04-Jul-1942
AOFI20May192304Jul1942,5094,Arthur,OBryan,20-May-1923,R9,FI,CW,04-Jul-1942
DTSY24Jun192004Jul1942,5095,Don,Taylor,24-Jun-1920,R9,SY,FO,04-Jul-1942
ACSK07Apr191711Jul1942,5096,Arthur,Cairns,07-Apr-1917,R10,SK,FO,11-Jul-1942
ACNM07Aug192211Jul1942,5097,Alf,Crump,07-Aug-1922,R10,NM,CW,11-Jul-1942
LDSY04May192011Jul1942,5098,Len,Delfs,04-May-1920,R10,SY,HW,11-Jul-1942
JGFO17Oct192011Jul1942,5099,Jack,Gibby,17-Oct-1920,R10,FO,SK,11-Jul-1942
JHME23Feb191911Jul1942,5100,Jack,Heal,23-Feb-1919,R10,ME,CA,11-Jul-1942
RMCA09Oct191911Jul1942,5101,Reg,Morgan,09-Oct-1919,R10,CA,ME,11-Jul-1942
LNFO12Sep191311Jul1942,5102,Les,Neal,12-Sep-1913,R10,FO,SK,11-Jul-1942
PRCW15May192511Jul1942,5103,Phil,Ryan,15-May-1925,R10,CW,NM,11-Jul-1942
TWME05Apr191611Jul1942,5104,Ted,Wood,05-Apr-1916,R10,ME,CA,11-Jul-1942
HZHW23Dec191711Jul1942,5105,Harold,Zucker,23-Dec-1917,R10,HW,SY,11-Jul-1942
JCSK04Aug191818Jul1942,5106,Jack,Connelly,04-Aug-1918,R11,SK,NM,18-Jul-1942
RDCW12Jan191618Jul1942,5107,Ron,Dean,12-Jan-1916,R11,CW,CA,18-Jul-1942
MDES08Dec192218Jul1942,5108,Murray,Dimble,08-Dec-1922,R11,ES,SY,18-Jul-1942
BHSK11Nov192018Jul1942,5109,Bill,Hudson,11-Nov-1920,R11,SK,NM,18-Jul-1942
GPSK20Jan192118Jul1942,5110,George,Parker,20-Jan-1921,R11,SK,NM,18-Jul-1942
LTSY03Sep192118Jul1942,5111,Laurie,Tetley,03-Sep-1921,R11,SY,ES,18-Jul-1942
RBNM15Sep191525Jul1942,5112,Ray,Bamford,15-Sep-1915,R12,NM,HW,25-Jul-1942
JBNM20Nov192225Jul1942,5113,Jack,Bennett,20-Nov-1922,R12,NM,HW,25-Jul-1942
LBNM19Aug191625Jul1942,5114,Lawrie,Blades,19-Aug-1916,R12,NM,HW,25-Jul-1942
CBME02Mar192125Jul1942,5115,Colin,Bradley,02-Mar-1921,R12,ME,ES,25-Jul-1942
FBRI06Sep192325Jul1942,5116,Fred,Burge,06-Sep-1923,R12,RI,FO,25-Jul-1942
GGNM31May192525Jul1942,5117,Gordon,Green,31-May-1925,R12,NM,HW,25-Jul-1942
GHFI16Oct191625Jul1942,5118,George,Hoskins,16-Oct-1916,R12,FI,SK,25-Jul-1942
KHNM24Jan191401Aug1942,5119,Kevin,Hurley,24-Jan-1914,R13,NM,FI,01-Aug-1942
JLNM09Dec191801Aug1942,5120,John,Lander,09-Dec-1918,R13,NM,FI,01-Aug-1942
JMHW22Sep192101Aug1942,5121,Jack,Mathisen,22-Sep-1921,R13,HW,SK,01-Aug-1942
POHW14Jun192301Aug1942,5122,Peter,ODonohue,14-Jun-1923,R13,HW,SK,01-Aug-1942
CCSY24Oct192008Aug1942,5123,Charlie,Culph,24-Oct-1920,R14,SY,SK,08-Aug-1942
JGFO05May191608Aug1942,5124,Jack,Gray,05-May-1916,R14,FO,HW,08-Aug-1942
HHSK15Jul191908Aug1942,5125,Harry,House,15-Jul-1919,R14,SK,SY,08-Aug-1942
JMME26Jan192208Aug1942,5126,Jack,Minnis,26-Jan-1922,R14,ME,FI,08-Aug-1942
MEES17Oct192215Aug1942,5127,Maurie,Edwards,17-Oct-1922,R15,ES,CW,15-Aug-1942
MHCW29Mar192215Aug1942,5128,Mac,Holten,29-Mar-1922,R15,CW,ES,15-Aug-1942
CPNM12Feb192015Aug1942,5129,Charlie,Peterson,12-Feb-1920,R15,NM,SY,15-Aug-1942
GWCW28May192015Aug1942,5130,George,Wilson,28-May-1920,R15,CW,ES,15-Aug-1942
FCHW15Oct191922Aug1942,5131,Frank,Curran,15-Oct-1919,R16,HW,CW,22-Aug-1942
AHNM18Nov191522Aug1942,5132,Arch,Hamilton,18-Nov-1915,R16,NM,ES,22-Aug-1942
ANHW10Jan192322Aug1942,5133,Alex,Nash,10-Jan-1923,R16,HW,CW,22-Aug-1942
RBSY08Jan191929Aug1942,5134,Ron,Bywater,08-Jan-1919,SF,SY,FO,29-Aug-1942
BHRI09Apr192005Sep1942,5135,Bob,Hay,09-Apr-1920,SF,RI,ES,05-Sep-1942
DACW22Dec192108May1943,5136,Dick,Allen,22-Dec-1921,R1,CW,NM,08-May-1943
JBNM26Apr192108May1943,5137,Jack,Boldiston,26-Apr-1921,R1,NM,CW,08-May-1943
KBSK12Nov192208May1943,5138,Ken,Bryant,12-Nov-1922,R1,SK,HW,08-May-1943
HCNM04Apr192008May1943,5139,Harry,Chalmers,04-Apr-1920,R1,NM,CW,08-May-1943
BCCW11Jan192408May1943,5140,Bill,Crane,11-Jan-1924,R1,CW,NM,08-May-1943
TDCA06Jul192008May1943,5141,Tom,Dillon,06-Jul-1920,R1,CA,RI,08-May-1943
RDRI11Jun192108May1943,5142,Ron,Durham,11-Jun-1921,R1,RI,CA,08-May-1943
KDNM11Aug192508May1943,5143,Kevin,Dynon,11-Aug-1925,R1,NM,CW,08-May-1943
LGES25Jan192308May1943,5144,Les,Gardiner,25-Jan-1923,R1,ES,SY,08-May-1943
JHSK10Mar191908May1943,5145,Jim,Hall,10-Mar-1919,R1,SK,HW,08-May-1943
BHES26Jan192308May1943,5146,Bert,Harper,26-Jan-1923,R1,ES,SY,08-May-1943
LHSY09Sep192008May1943,5147,Les,Hazelwood,09-Sep-1920,R1,SY,ES,08-May-1943
RHME15Mar191808May1943,5148,Ron,Hobba,15-Mar-1918,R1,ME,FI,08-May-1943
FHRI01Aug192308May1943,5149,Frank,Howard,01-Aug-1923,R1,RI,CA,08-May-1943
BISY11Jan192108May1943,5150,Bill,Icke,11-Jan-1921,R1,SY,ES,08-May-1943
AKRI06Sep192108May1943,5151,Arthur,Kemp,06-Sep-1921,R1,RI,CA,08-May-1943
MLSY21Jul192208May1943,5152,Merv,Leith,21-Jul-1922,R1,SY,ES,08-May-1943
BMRI18Jun191908May1943,5153,Bob,McIlveen,18-Jun-1919,R1,RI,CA,08-May-1943
KMCA21Dec192208May1943,5154,Ken,McLean,21-Dec-1922,R1,CA,RI,08-May-1943
LMCW26Jun192008May1943,5155,Leo,McPartland,26-Jun-1920,R1,CW,NM,08-May-1943
WMFI21Oct191708May1943,5156,Wally,Miller,21-Oct-1917,R1,FI,ME,08-May-1943
KMME07Aug192408May1943,5157,Keith,Molloy,07-Aug-1924,R1,ME,FI,08-May-1943
GMSY07Mar192408May1943,5158,George,Moloney,07-Mar-1924,R1,SY,ES,08-May-1943
JMNM23Mar191908May1943,5159,Jack,Moran,23-Mar-1919,R1,NM,CW,08-May-1943
FNCW01Nov191708May1943,5160,Frank,Negri,01-Nov-1917,R1,CW,NM,08-May-1943
FPSY01Jan191608May1943,5161,Fred,Patterson,01-Jan-1916,R1,SY,ES,08-May-1943
LPFI13Apr192108May1943,5162,Les,Powell,13-Apr-1921,R1,FI,ME,08-May-1943
KRSK07Apr192008May1943,5163,Kevin,Rohleder,07-Apr-1920,R1,SK,HW,08-May-1943
DSCW19Mar192208May1943,5164,Doug,Smith,19-Mar-1922,R1,CW,NM,08-May-1943
DWHW09Aug191708May1943,5165,Don,Wilks,09-Aug-1917,R1,HW,SK,08-May-1943
BBES05Sep192315May1943,5166,Bill,Brittingham,05-Sep-1923,R2,ES,HW,15-May-1943
MBSY12Nov191115May1943,5167,Mel,Brown,12-Nov-1911,R2,SY,ME,15-May-1943
FBSK04Jun191815May1943,5168,Fred,Burton,04-Jun-1918,R2,SK,NM,15-May-1943
DDNM17Feb192015May1943,5169,Dick,Day,17-Feb-1920,R2,NM,SK,15-May-1943
